"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-01-14,1,2017-01-21,0.667749865980893,0.01,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.09182983956184,0.025,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.19615107530244,0.05,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.22791389131618,0.1,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.33002890883724,0.15,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.37901223588451,0.2,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.42990349226082,0.25,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.44950457158744,0.3,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.47418252790753,0.35,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.50437265264091,0.4,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.57170471949587,0.45,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.60055066676205,0.5,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.63857670472527,0.55,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.67454567907915,0.6,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.72416521591964,0.65,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.76661938611306,0.7,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.81057870415109,0.75,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.87521161981996,0.8,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,1.99414679377652,0.85,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.23105214623092,0.9,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.46800021377506,0.95,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,2.92661795311934,0.975,"ili perc","quantile"
"HHS Region 1",2017-01-14,1,2017-01-21,3.67013874748681,0.99,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.78564614573503,0.01,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.858459756566104,0.025,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.881384742007515,0.05,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,0.998490394718917,0.1,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.09176979298656,0.15,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.21068839599361,0.2,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.26604812504918,0.25,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.34028787178429,0.3,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.41226456062462,0.35,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.47498727900106,0.4,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.54233868128596,0.45,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.58960101237974,0.5,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.62363655294837,0.55,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.67943323914844,0.6,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.73514252873425,0.65,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.77142015464914,0.7,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,1.81059124928218,0.75,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,2.01440984099106,0.8,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,2.2081438419754,0.85,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,2.38883103696442,0.9,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,2.98189146644808,0.95,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,3.66484458959747,0.975,"ili perc","quantile"
"HHS Region 1",2017-01-14,2,2017-01-28,4.76944571510433,0.99,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,0.526361956686583,0.01,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,0.655702750440068,0.025,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,0.806999172212145,0.05,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,0.971666569135106,0.1,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.05319696696878,0.15,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.19892382143063,0.2,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.2346664598083,0.25,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.29401727528172,0.3,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.3494813829037,0.35,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.40091600754388,0.4,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.45438439469194,0.45,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.52932504494002,0.5,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.59310457090036,0.55,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.65764923411317,0.6,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.71884423475723,0.65,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.84109635765955,0.7,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,1.95106306962136,0.75,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,2.19045656533088,0.8,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,2.30658892710082,0.85,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,2.46511926636034,0.9,"ili perc","quantile"
"HHS Region 1",2017-01-14,3,2017-02-04,3.36145709649572,0.95,"ili perc","quantile"
