"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-05,1,2016-11-12,0.421474409200276,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.450109704451228,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.547339795769809,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.603536142722627,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.681067081821056,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.699117839504472,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.729614941067667,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.734607133943345,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.764596001160597,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.783033501332495,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.819851186711714,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.832456174720744,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.839436367756122,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.861795038365526,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.868456884313191,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.89138443798553,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.908242410935959,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.913130822605013,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.02759975078763,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.06935762412039,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.30378522884881,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.477626107481,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.54194831362229,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.348704508428756,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.419686295874476,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.44377435348683,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.494365230885622,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.586022969029919,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.625962292112411,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.687358561780419,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.7358776095799,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.746929665585992,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.765522180013317,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.811993452702895,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.840356300727191,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.858358168074655,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.879260971295679,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.913779402286598,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.968558180085429,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.00503908383542,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.02793692650603,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.16290395353399,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.23161931663205,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.42454917375685,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.90243425334428,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,1.96983607146622,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.256564589707493,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.293375628145622,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.37891182807453,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.424456721387585,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.530913495013144,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.58932996649898,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.643879567525574,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.689334230034364,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.719075059651772,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.743746252456835,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.76090430992861,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.780427817338094,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.820439477163803,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.851680583445673,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.919327102431402,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,0.970095029757447,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.02541177906743,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.11400474126515,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.17948009997824,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.36924826533658,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,1.71551900920431,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,2.33011870680904,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,3,2016-11-26,2.74100019556486,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.165974010843457,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.266045500623837,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.288928961901783,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.387831105025107,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.431602113500315,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.464179367812091,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.583353585401134,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.629395993825758,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.678713886172414,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.705583594118474,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.739640724130723,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.778702499204556,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.838346860147775,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.887421098255193,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,0.987599896393484,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,1.03831614191562,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,1.09575937427412,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,1.16956011755816,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,1.2121776970272,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,1.34827349449681,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,2.10720327985585,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,2.33313993292769,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,4,2016-12-03,2.745626464086,0.99,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.18184562558824,0.01,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.23138674480268,0.025,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.256499007699474,0.05,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.296127903925522,0.1,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.340243459934576,0.15,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.384521092668058,0.2,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.399504872743696,0.25,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.435925888679141,0.3,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.452073861118969,0.35,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.461581376718615,0.4,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.481421202072318,0.45,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.507046979206033,0.5,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.527394944568497,0.55,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.569405926358658,0.6,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.600796497090876,0.65,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.626124913587114,0.7,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.643934756416383,0.75,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.666070410340396,0.8,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.719870056409866,0.85,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,0.748388481305286,0.9,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,1.00839771993543,0.95,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,1.18402026692333,0.975,"ili perc","quantile"
"HHS Region 10",2016-11-05,1,2016-11-12,1.43770432767446,0.99,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.189498774000808,0.01,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.214094427802381,0.025,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.242377047005116,0.05,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.269316832667443,0.1,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.301762473747218,0.15,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.319384653688814,0.2,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.378694054644056,0.25,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.396040061690901,0.3,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.426096364167262,0.35,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.448642832469861,0.4,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.477424614668546,0.45,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.518756510075704,0.5,"ili perc","quantile"
"HHS Region 10",2016-11-05,2,2016-11-19,0.532988971397603,0.55,"ili perc","quantile"
