"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-19,1,2016-11-26,0.447503525382395,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.492354992119453,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.55211307664215,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.671750714608247,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.735565640273579,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.776962090170113,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.803216674747539,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.815349430274121,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.821996076685738,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.880181064557546,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.899580344335261,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.920519298761812,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.933784889809441,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.953048044797306,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,0.978599847835462,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.01489494259466,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.03597202798627,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.08795738686341,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.16246010386677,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.18718223324119,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.26823861485271,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.49479103139964,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-19,1,2016-11-26,1.53991832226467,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.230912678618035,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.369371538376522,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.43257522121416,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.567566352885536,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.660442042321114,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.726565522415582,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.75549448450834,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.794363649853308,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.819650917986795,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.850853917645672,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.890858860353155,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.92456793545117,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.934032950421358,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.95452269480378,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,0.995510012210473,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.04504317808696,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.1102960181389,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.15189524933811,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.21017265131352,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.3322342662782,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.56733847942473,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.63090866895828,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-19,2,2016-12-03,1.68136210972476,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-19,3,2016-12-10,0.233086041528531,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-19,3,2016-12-10,0.292395471694562,0.025,"ili perc","quantile"
