"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-12-31,1,2017-01-07,0.83652696340785,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,0.951016802702971,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.10432197429103,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.15597751358729,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.21286251679218,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.24024015562891,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.27855408255798,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.3017040799261,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.33944638282931,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.37983794321526,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.41270064293883,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.4266260724937,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.45249953102732,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.46975724752599,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.48271627294364,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.51795185234001,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.54567788870998,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.5839520173727,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.63823666574884,0.85,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.74174351737119,0.9,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.84820040430533,0.95,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.8725633103736,0.975,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.91943655781281,0.99,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.574430361234077,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.66954541126958,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.889717897924057,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.976865866412365,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.02046697611347,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.07361179704483,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.13705342260306,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.22135101312537,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.26742032439861,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.3010682119993,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.32633650394269,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.38379273031908,0.5,"ili perc","quantile"
