"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-04-22,1,2017-04-29,0.762339750918632,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,0.834217418390794,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,0.989529258058223,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.1152030486445,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.16819272574574,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.2058093907637,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.29396182145315,0.25,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.32603274321171,0.3,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.38016457656423,0.35,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.41822472624807,0.4,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.47066264149844,0.45,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.474457266358,0.5,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.49892593165788,0.55,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.5238160420645,0.6,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.5598478325518,0.65,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.60033863363921,0.7,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.62234850332489,0.75,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.71588251653691,0.8,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.80334542775517,0.85,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.840173487861,0.9,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.90362982678504,0.95,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,2.04558372878533,0.975,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,2.29527967751407,0.99,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,0.611549351930064,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,0.644427298626785,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,0.678052470240876,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,0.819051244270761,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.06098061124808,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.16499046504714,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.22791762808545,0.25,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.3002586996858,0.3,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.36742240315683,0.35,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.40147265854267,0.4,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.42623273239089,0.45,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.45672950480167,0.5,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.51418032307096,0.55,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.58811344137518,0.6,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.62825247313245,0.65,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.68540056079115,0.7,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.74862884032648,0.75,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.81515181227093,0.8,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,1.92456311479998,0.85,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,2.07041785283267,0.9,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,2.59603685361627,0.95,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,3.02282142014273,0.975,"ili perc","quantile"
"HHS Region 1",2017-04-22,2,2017-05-06,3.12788531830714,0.99,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,0.397637587146235,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,0.471832745039887,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,0.611127402696365,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,0.765781712499233,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,0.898015891336088,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,1.06432234757879,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-22,3,2017-05-13,1.17537822348897,0.25,"ili perc","quantile"
