"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-03-18,1,2017-03-25,1.26721527587191,0.01,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.36173775785032,0.025,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.61838587599643,0.05,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.71269163901136,0.1,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.77679988972297,0.15,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.84407659855601,0.2,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.92547079806093,0.25,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,1.9750467893297,0.3,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.05920686758178,0.35,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.13128977907564,0.4,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.16605028105314,0.45,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.24709499416991,0.5,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.26848147981875,0.55,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.29269605361447,0.6,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.31844751941648,0.65,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.38726151122282,0.7,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.45917113054843,0.75,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.55892625273243,0.8,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.69896138909132,0.85,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,2.99598100714935,0.9,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,3.52432212946196,0.95,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,4.07699510007337,0.975,"ili perc","quantile"
"HHS Region 1",2017-03-18,1,2017-03-25,4.63095817178726,0.99,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,0.767650809874513,0.01,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.18085140856733,0.025,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.28746627222758,0.05,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.42181861707017,0.1,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.53371125450267,0.15,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.65717759344423,0.2,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.75991031953532,0.25,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.86227441097998,0.3,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,1.98411032473381,0.35,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,2.02388873240376,0.4,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,2.08858536501278,0.45,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,2.12300121593038,0.5,"ili perc","quantile"
"HHS Region 1",2017-03-18,2,2017-04-01,2.16611782256539,0.55,"ili perc","quantile"
