"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-04-15,1,2017-04-22,0.994620240278688,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.07087345285129,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.16387167780163,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.40240620022902,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.50043204484962,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.56100666508693,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.60643628368271,0.25,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.61739149749199,0.3,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.63596994988407,0.35,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.70635357419128,0.4,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.77032121526414,0.45,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.80031742482939,0.5,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.81869367638874,0.55,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.84075539859227,0.6,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.89219229927496,0.65,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,1.97028903282618,0.7,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.01813477383937,0.75,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.06483150321636,0.8,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.12484528034897,0.85,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.2031799517317,0.9,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.31292512183032,0.95,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.49962133777187,0.975,"ili perc","quantile"
"HHS Region 1",2017-04-15,1,2017-04-22,2.68676251774201,0.99,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,0.805482895519032,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,0.86704257710746,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.02801452913828,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.1714044122959,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.31210216013417,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.36294171273682,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.55138776246696,0.25,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.58433003685393,0.3,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.64091952540092,0.35,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.7586044249216,0.4,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.82194638233143,0.45,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.85105869298888,0.5,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.88839181936487,0.55,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.93285587616394,0.6,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,1.95349328353779,0.65,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,2.02350319112914,0.7,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,2.0865202084752,0.75,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,2.18624507188597,0.8,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,2.22880705456086,0.85,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,2.53713361978878,0.9,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,2.87159616515285,0.95,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,3.39744819642862,0.975,"ili perc","quantile"
"HHS Region 1",2017-04-15,2,2017-04-29,3.8578129393824,0.99,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,0.709986948748524,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,0.801978337520392,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,0.848115748532461,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.0358959845354,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.20859030057336,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.34237523660662,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.46258467555426,0.25,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.52296830761857,0.3,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.59237356400809,0.35,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.65396731489612,0.4,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.76155070384812,0.45,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.7945604184397,0.5,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.91663599101961,0.55,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,1.99559069706833,0.6,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,2.04751116613637,0.65,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,2.1113781960609,0.7,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,2.18273823777905,0.75,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,2.27830016099487,0.8,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,2.51455215228008,0.85,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,2.99078896187334,0.9,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,3.4110853459933,0.95,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,4.03619628795867,0.975,"ili perc","quantile"
"HHS Region 1",2017-04-15,3,2017-05-06,4.28674065428507,0.99,"ili perc","quantile"
"HHS Region 1",2017-04-15,4,2017-05-13,0.615545629494721,0.01,"ili perc","quantile"
