"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-05,1,2016-11-12,0.424867007434625,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.460630223288588,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.488550542655627,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.631044648224664,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.67050679499605,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.69871965509402,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.722753634553541,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.742177946835336,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.76451781788,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.80538212831394,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.825507171737001,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.838365752384735,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.862819013961711,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.887130254899155,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.910609101122976,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.946140236674405,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,0.962528758772738,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.00047603887685,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.04054840793752,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.07326073605038,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.12762868492991,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.38488974345802,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-05,1,2016-11-12,1.40906921005109,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.370856826037675,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.405860738375034,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.458431217839806,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.520432864332543,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.567732484350348,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.616916833020083,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.650937330476176,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-05,2,2016-11-19,0.690440309331319,0.3,"ili perc","quantile"
