"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-04-22,1,2017-04-29,0.869108706564957,0.01,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,0.913410173371904,0.025,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.10979106638946,0.05,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.19559987580194,0.1,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.23476479694096,0.15,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.27955330375415,0.2,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.30886470597158,0.25,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.32174639859334,0.3,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.38576905502628,0.35,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.42150003367385,0.4,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.4467381935415,0.45,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.46190222301493,0.5,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.47455912742959,0.55,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.49569091926767,0.6,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.53527108768333,0.65,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.56335839177786,0.7,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.60715789178011,0.75,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.69551040830051,0.8,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.74745989944313,0.85,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.81250304233362,0.9,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,1.94466804795496,0.95,"ili perc","quantile"
"HHS Region 1",2017-04-22,1,2017-04-29,2.14738404515425,0.975,"ili perc","quantile"
