"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-26,1,2016-12-03,0.576791380569954,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.640858563924074,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.711461224020855,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.804103902464579,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.821540056160313,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.878168009025004,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.8978256301099,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.938627235802219,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,0.968476265686786,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.00109264813407,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.02986552150989,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.05303340286668,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.08144637235412,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.10050102720839,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.1204894542725,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.14456376123601,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.16998973900956,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.23283499670253,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.285882897818,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.35793446366543,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.49343467162691,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,1.9060480628848,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-26,1,2016-12-03,2.41142297493657,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.419834557933166,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.518727037193862,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.581029874741204,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.702078764114352,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.741543863015293,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.810080012554854,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.850378582219099,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.871474318782494,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.888065557452806,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.919271508935136,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,0.967066062793189,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.04026847679585,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.09601791172515,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.12928588909069,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.16692292905189,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.22607180783207,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.29499136130292,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.3294994532941,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.40241135474018,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.45944583554172,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.6466385755071,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,1.6767244465629,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-26,2,2016-12-10,2.01754200040392,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.231172566430269,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.283577219568196,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.400299153520529,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.554713777417514,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.65098955693322,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.692741683578396,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.776252022127815,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.825498948797558,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.890737815791472,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.937658193791507,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,0.970961150786244,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.00149145884042,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.01957840212714,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.06765441679047,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.13089736009425,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.22608587113774,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.32588086362402,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.4080064611072,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.46335874071795,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.75217934070838,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,1.99291868139794,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,2.19098805350303,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-26,3,2016-12-17,2.2922507089912,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.185922108011598,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.23505365791582,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.284330092861059,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.481387386918164,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.594887415523047,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.726637797024564,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-26,4,2016-12-24,0.757392439142021,0.25,"ili perc","quantile"
