"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-12-10,1,2016-12-17,0.593602422983473,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.656094322533525,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.743971837136175,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.796321692949625,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.85725345627335,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.872843524106131,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.903752893886156,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.928975961182383,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.952214739061294,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.987110737786981,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.01741266174259,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.02643819834937,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.05109662639809,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.06373073841106,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.0766302589069,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.13907262655993,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.1657335777288,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.18237321327951,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.26384604469003,0.85,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.36035852610786,0.9,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.44129337899996,0.95,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.68504570114744,0.975,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,2.41007806687171,0.99,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.544098240469682,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.607453067568136,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.641416696962036,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.695609516390904,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.743436075085108,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.795097243442173,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.837756250032993,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.886719324644994,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.952708627207896,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.994215896400969,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.05287980612616,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.10044098066504,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.13467870858074,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.15092049957476,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.19680311035463,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.24049193272139,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.28639203715299,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.36928606453121,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.45809396524806,0.85,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.69963936113842,0.9,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,1.85658805897511,0.95,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,2.24502007383625,0.975,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,2.51314384103815,0.99,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.361621608910052,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.470237156240992,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.545500234947649,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.638051521524245,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.714284355111225,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.791622559807961,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.852246315000857,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.917712446079961,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,0.977975893304766,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.01059324764872,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.07297106330902,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.12152920349611,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.1452619749526,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.19273547343338,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.24025251554368,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.36781960150376,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.47201467755828,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.51685097898992,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-10,3,2016-12-31,1.59861060734582,0.85,"ili perc","quantile"
