"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-12-31,1,2017-01-07,0.628820633427619,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,0.920081669119147,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,0.993976707089392,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.1335205059984,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.16359066041519,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.20547828494036,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.22829053949032,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.29330633231411,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.33593330803441,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.39365024494318,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.46265953135888,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.47587600141313,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.50259498813116,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.54929644841853,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.57460426504901,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.61257324973047,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.63977589893951,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.67703176826723,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.75947019315982,0.85,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.79731770143809,0.9,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,1.97343058744578,0.95,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,2.55223447186986,0.975,"ili perc","quantile"
"HHS Region 1",2016-12-31,1,2017-01-07,4.73969461360907,0.99,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.587406675911114,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.68956492222677,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,0.840188759908675,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.00723638960185,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.06102593860573,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.09222756591196,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.19307498516366,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.24511185464025,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.27325032433224,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.32543110464601,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.38851431752122,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.42480066715378,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.47672465656454,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.52946228837155,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.57953172019625,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.60171951973392,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.73298337203363,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.81558880708917,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.85455110460607,0.85,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,1.93121743170961,0.9,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,2.20958168193981,0.95,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,2.69842620396553,0.975,"ili perc","quantile"
"HHS Region 1",2016-12-31,2,2017-01-14,5.38859930101123,0.99,"ili perc","quantile"
"HHS Region 1",2016-12-31,3,2017-01-21,0.503315875916223,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-31,3,2017-01-21,0.583546509583922,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-31,3,2017-01-21,0.741214052147225,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-31,3,2017-01-21,0.903865522557823,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-31,3,2017-01-21,0.984549947619825,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-31,3,2017-01-21,1.04745378356159,0.2,"ili perc","quantile"
