"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-03-12,1,2016-03-19,1.1586824858196,0.01,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.20134188164541,0.025,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.41066499617195,0.05,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.55852221354296,0.1,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.62888387656422,0.15,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.69202794681875,0.2,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.71554803111773,0.25,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.77540176701165,0.3,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.83851585702189,0.35,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.90940602949461,0.4,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.9354874759644,0.45,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,1.9400899381162,0.5,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.00497540829749,0.55,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.05323940642996,0.6,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.10481832212196,0.65,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.16816448105127,0.7,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.18483794034995,0.75,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.22013722952144,0.8,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.28184859244024,0.85,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.44551132684006,0.9,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,2.60299319835007,0.95,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,3.07085595085356,0.975,"ili perc","quantile"
"HHS Region 1",2016-03-12,1,2016-03-19,3.3026420851692,0.99,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,0.432593567753148,0.01,"ili perc","quantile"
"HHS Region 1",2016-03-12,2,2016-03-26,0.791810678523658,0.025,"ili perc","quantile"
