"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-12-10,1,2016-12-17,0.641720934281969,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.669005350297236,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.701585945663768,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.782480823694032,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.824972542141393,0.15,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.84723058752595,0.2,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.896555227467105,0.25,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.911489888605446,0.3,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.943567256620453,0.35,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.958423743624554,0.4,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.980948530870966,0.45,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,0.992851699965412,0.5,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.01036681928174,0.55,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.02894426034809,0.6,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.07007666190492,0.65,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.08396474486411,0.7,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.10360302270947,0.75,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.14231759558205,0.8,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.19385677005463,0.85,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.32748657318552,0.9,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.61324722094064,0.95,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.68045411574956,0.975,"ili perc","quantile"
"HHS Region 1",2016-12-10,1,2016-12-17,1.82461062573097,0.99,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.526017518472623,0.01,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.592203586205228,0.025,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.619122352319945,0.05,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.732470598852438,0.1,"ili perc","quantile"
"HHS Region 1",2016-12-10,2,2016-12-24,0.759217875117324,0.15,"ili perc","quantile"
