"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-01-21,1,2017-01-28,1.09835865593622,0.01,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.30097678685712,0.025,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.33813652394821,0.05,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.41264414983294,0.1,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.48961219095845,0.15,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.52675774219513,0.2,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.56037193900659,0.25,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.61436256544818,0.3,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.64551321932213,0.35,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.67981624985234,0.4,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.71401732143323,0.45,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.76437001341325,0.5,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.78376897680946,0.55,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.82012537964034,0.6,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.8649693655236,0.65,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.93090126417387,0.7,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,1.98757136637284,0.75,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,2.03982807467151,0.8,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,2.08308543146881,0.85,"ili perc","quantile"
"HHS Region 1",2017-01-21,1,2017-01-28,2.24449737017503,0.9,"ili perc","quantile"
