"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-01-02,1,2016-01-09,0.868820173760537,0.01,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,0.896480343729593,0.025,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.00834180450398,0.05,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.05240023191082,0.1,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.10433906506175,0.15,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.12731171251144,0.2,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.2046417362283,0.25,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.25425805049362,0.3,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.29396815846456,0.35,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.34518373146031,0.4,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.35308453161327,0.45,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.36377571044174,0.5,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.38488202939428,0.55,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.41436082270333,0.6,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.44272730554149,0.65,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.46527672323542,0.7,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.51214132047415,0.75,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.53615489408112,0.8,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.55858612269431,0.85,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.62171220872305,0.9,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.73418035232584,0.95,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.84100109717455,0.975,"ili perc","quantile"
"HHS Region 1",2016-01-02,1,2016-01-09,1.96799408415816,0.99,"ili perc","quantile"
"HHS Region 1",2016-01-02,2,2016-01-16,0.531195025025142,0.01,"ili perc","quantile"
"HHS Region 1",2016-01-02,2,2016-01-16,0.604857542383486,0.025,"ili perc","quantile"
"HHS Region 1",2016-01-02,2,2016-01-16,0.707153213820728,0.05,"ili perc","quantile"
"HHS Region 1",2016-01-02,2,2016-01-16,0.919207642955175,0.1,"ili perc","quantile"
"HHS Region 1",2016-01-02,2,2016-01-16,0.987795067302873,0.15,"ili perc","quantile"
