"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-11-12,1,2016-11-19,0.674652320301692,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.679107715581675,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.774493393821838,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.927176691926293,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,0.945912955413017,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.00066656726689,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.02965073426762,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.05512246325874,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.07622091605815,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.09084851045604,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.11732909304799,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.1362582156138,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.15581314345365,0.55,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.17400136827487,0.6,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.19531249223311,0.65,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.21035139346627,0.7,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.29526882274195,0.75,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.34611673773396,0.8,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.37279089437265,0.85,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.44607209210972,0.9,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.74186757464923,0.95,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.85113405203707,0.975,"ili perc","quantile"
"HHS Region 1",2016-11-12,1,2016-11-19,1.99175049934575,0.99,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.594227020329153,0.01,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.669422319551672,0.025,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.724349310742125,0.05,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.819226802320871,0.1,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.829270022413107,0.15,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.925291213297566,0.2,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,0.988685500796742,0.25,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.02069442146093,0.3,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.05496015365243,0.35,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.07902929523133,0.4,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.118011015208,0.45,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.13831315536046,0.5,"ili perc","quantile"
"HHS Region 1",2016-11-12,2,2016-11-26,1.20290272643564,0.55,"ili perc","quantile"
