"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2016-04-09,1,2016-04-16,0.933071975397795,0.01,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,0.981649210989762,0.025,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.01005498168008,0.05,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.09838474504978,0.1,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.14471053260823,0.15,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.17239773928708,0.2,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.21614242788688,0.25,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.27980126005519,0.3,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.31639547602807,0.35,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.34076751018543,0.4,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.36185230275748,0.45,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.3990271660465,0.5,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.42764267056333,0.55,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.46170987574226,0.6,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.49992451008075,0.65,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.57443810446678,0.7,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.59233597504709,0.75,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.63134273110887,0.8,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.66160260828351,0.85,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,1.80291315120175,0.9,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,2.13677791773687,0.95,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,2.25031793601237,0.975,"ili perc","quantile"
"HHS Region 1",2016-04-09,1,2016-04-16,2.38529328697025,0.99,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,0.510163090329424,0.01,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,0.608504667623117,0.025,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,0.719295948434018,0.05,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,0.877758221726752,0.1,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,0.936263865283766,0.15,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,0.978654873945904,0.2,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.02167578959465,0.25,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.12696385834478,0.3,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.16972039333491,0.35,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.1963682476715,0.4,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.23867406023934,0.45,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.29475704851364,0.5,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.34571972098699,0.55,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.36901611963921,0.6,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.45194466837492,0.65,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.48894021474859,0.7,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.53036592923115,0.75,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.60889080738032,0.8,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.67005412935472,0.85,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,1.77669577390053,0.9,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,2.03623539329359,0.95,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,2.6091178710336,0.975,"ili perc","quantile"
"HHS Region 1",2016-04-09,2,2016-04-23,3.35574638089312,0.99,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.325814168345044,0.01,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.404840001932631,0.025,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.461508947951375,0.05,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.571314217851901,0.1,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.741173023397705,0.15,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.794815709338263,0.2,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.896265625321198,0.25,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,0.954664755053124,0.3,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.01848339360463,0.35,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.07549694199832,0.4,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.113106608181,0.45,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.14913218865426,0.5,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.18024798097143,0.55,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.27670777748219,0.6,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.34801578374854,0.65,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.45149136538477,0.7,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.51929625079302,0.75,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.61399498816274,0.8,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.70062197537664,0.85,"ili perc","quantile"
"HHS Region 1",2016-04-09,3,2016-04-30,1.7856485003434,0.9,"ili perc","quantile"
