"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-02-18,1,2017-02-25,1.70307110647987,0.01,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,1.84116494273339,0.025,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,1.94747624964947,0.05,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.06115665606316,0.1,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.17409933734774,0.15,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.31597259693225,0.2,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.35539674032258,0.25,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.39375246802477,0.3,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.45362542844475,0.35,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.50192441722247,0.4,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.55268231135525,0.45,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.56870355511293,0.5,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.62632446448189,0.55,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.68020227040188,0.6,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.72996010454367,0.65,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.77221556535036,0.7,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.80511821809451,0.75,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.83653767518101,0.8,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,2.95507608778596,0.85,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,3.17995732315363,0.9,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,3.34623379949688,0.95,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,3.76331632490456,0.975,"ili perc","quantile"
"HHS Region 1",2017-02-18,1,2017-02-25,5.33674032213429,0.99,"ili perc","quantile"
"HHS Region 1",2017-02-18,2,2017-03-04,0.869560050103552,0.01,"ili perc","quantile"
