"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-12-31,2017-01-07,1,"1%",0.01,1.14036567877492,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"2.5%",0.025,1.18436328971991,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"5%",0.05,1.26789616730873,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"10%",0.1,1.37633313701472,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"15%",0.15,1.45826066462364,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"20%",0.2,1.53153101178261,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"25%",0.25,1.63373068442444,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"30%",0.3,1.68495191483593,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"35%",0.35,1.73533110685162,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"40%",0.4,1.80353963885463,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"45%",0.45,1.86737682073714,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"50%",0.5,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"55%",0.55,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"60%",0.6,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"65%",0.65,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"70%",0.7,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"75%",0.75,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"80%",0.8,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"85%",0.85,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"90%",0.9,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"95%",0.95,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"97.5%",0.975,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-07,1,"99%",0.99,3.43746636127032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"1%",0.01,1.1201991061113,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"2.5%",0.025,1.18111944819048,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"5%",0.05,1.24478593026709,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"10%",0.1,1.33557036429966,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"15%",0.15,1.41154995076274,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"20%",0.2,1.48916516912933,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"25%",0.25,1.58771593835861,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"30%",0.3,1.64223100317188,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"35%",0.35,1.70687716395506,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"40%",0.4,1.77271860706674,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"45%",0.45,1.83764046605598,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"50%",0.5,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"55%",0.55,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"60%",0.6,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"65%",0.65,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"70%",0.7,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"75%",0.75,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"80%",0.8,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"85%",0.85,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"90%",0.9,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"95%",0.95,2.89427907440577,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"97.5%",0.975,2.97426344953388,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-14,2,"99%",0.99,3.01689011349198,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"1%",0.01,1.10016420319504,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"2.5%",0.025,1.17801069610263,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"5%",0.05,1.22178951902929,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"10%",0.1,1.29489318915561,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"15%",0.15,1.3649240102335,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"20%",0.2,1.44688143146393,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"25%",0.25,1.54178342870314,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"30%",0.3,1.59958458756524,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"35%",0.35,1.67850040087614,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"40%",0.4,1.74197241441721,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"45%",0.45,1.80796937606331,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-31,2017-01-21,3,"50%",0.5,2.67307577199055,"ili perc","quantile","hhs1"
