"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-02-06,2016-02-13,1,"1%",0.01,1.14270400265514,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"2.5%",0.025,1.19168385967558,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"5%",0.05,1.3131061905094,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"10%",0.1,1.44817959849646,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"15%",0.15,1.53858109546601,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"20%",0.2,1.61416412900972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"25%",0.25,1.72892340731531,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"30%",0.3,1.78619119701384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"35%",0.35,1.83628209894331,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"40%",0.4,1.91530304614996,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"45%",0.45,1.98028657309467,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"50%",0.5,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"55%",0.55,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"60%",0.6,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"65%",0.65,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"70%",0.7,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"75%",0.75,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"80%",0.8,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"85%",0.85,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"90%",0.9,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"95%",0.95,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"97.5%",0.975,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-13,1,"99%",0.99,9.99794354558796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"1%",0.01,1.12225559691338,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"2.5%",0.025,1.18815086536878,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"5%",0.05,1.28975231453543,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"10%",0.1,1.40723360809168,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"15%",0.15,1.49168892816203,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"20%",0.2,1.57162254438131,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"25%",0.25,1.68273263797058,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"30%",0.3,1.74331082994271,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"35%",0.35,1.80766295617346,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"40%",0.4,1.88432182460587,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"45%",0.45,1.95041052232979,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"50%",0.5,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"55%",0.55,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"60%",0.6,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"65%",0.65,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"70%",0.7,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"75%",0.75,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"80%",0.8,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"85%",0.85,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"90%",0.9,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"95%",0.95,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"97.5%",0.975,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-20,2,"99%",0.99,8.76556425167417,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"1%",0.01,1.10126092486088,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"2.5%",0.025,1.18405741725727,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"5%",0.05,1.26592620250743,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"10%",0.1,1.36593249382394,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"15%",0.15,1.44444505656707,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"20%",0.2,1.52874032578253,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"25%",0.25,1.63620068941507,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"30%",0.3,1.70012139653513,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"35%",0.35,1.77872361278735,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"40%",0.4,1.85303011336441,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"45%",0.45,1.92026370397161,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"50%",0.5,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"55%",0.55,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"60%",0.6,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"65%",0.65,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"70%",0.7,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"75%",0.75,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"80%",0.8,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"85%",0.85,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"90%",0.9,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"95%",0.95,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"97.5%",0.975,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-02-27,3,"99%",0.99,6.19735036532522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"1%",0.01,1.08062303473204,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"2.5%",0.025,1.18033001732158,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"5%",0.05,1.24240852115594,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"10%",0.1,1.32486332096001,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"15%",0.15,1.39743089295706,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"20%",0.2,1.48608058483031,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"25%",0.25,1.589891574618,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"30%",0.3,1.65713382306269,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"35%",0.35,1.74999340144834,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"40%",0.4,1.82194119169522,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"45%",0.45,1.89029373155999,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"50%",0.5,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"55%",0.55,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"60%",0.6,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"65%",0.65,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"70%",0.7,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"75%",0.75,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"80%",0.8,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"85%",0.85,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"90%",0.9,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"95%",0.95,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"97.5%",0.975,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 1",2016-02-06,2016-03-05,4,"99%",0.99,4.50160770079864,"ili perc","quantile","hhs1"
"HHS Region 10",2016-02-06,2016-02-13,1,"1%",0.01,0.863511925840791,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"2.5%",0.025,0.876575419707452,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"5%",0.05,1.04129680053784,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"10%",0.1,1.20889432087909,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"15%",0.15,1.28786412814516,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"20%",0.2,1.37070246898663,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"25%",0.25,1.44883419328316,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"30%",0.3,1.50628385005759,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"35%",0.35,1.5575689186564,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"40%",0.4,1.64669736967743,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"45%",0.45,1.69584884389386,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"50%",0.5,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"55%",0.55,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"60%",0.6,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"65%",0.65,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"70%",0.7,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"75%",0.75,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"80%",0.8,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"85%",0.85,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"90%",0.9,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"95%",0.95,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"97.5%",0.975,5.58663800377942,"ili perc","quantile","hhs10"
"HHS Region 10",2016-02-06,2016-02-13,1,"99%",0.99,5.58663800377942,"ili perc","quantile","hhs10"
