"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-03-04,2017-03-11,1,"1%",0.01,1.20963735311573,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"2.5%",0.025,1.20963735311573,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"5%",0.05,1.27580250215169,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"10%",0.1,1.40094738797629,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"15%",0.15,1.47953709440781,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"20%",0.2,1.53702557309657,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"25%",0.25,1.633483939144,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"30%",0.3,1.64496397113248,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"35%",0.35,1.64496397113248,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"40%",0.4,1.69108447607136,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"45%",0.45,1.75028809027766,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"50%",0.5,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"55%",0.55,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"60%",0.6,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"65%",0.65,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"70%",0.7,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"75%",0.75,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"80%",0.8,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"85%",0.85,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"90%",0.9,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"95%",0.95,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"97.5%",0.975,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-11,1,"99%",0.99,13.895816849659,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"1%",0.01,1.19718247858379,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"2.5%",0.025,1.19718247858379,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"5%",0.05,1.25205250084337,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"10%",0.1,1.35970350934856,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"15%",0.15,1.4323499073173,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"20%",0.2,1.49419825478846,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"25%",0.25,1.58700697875607,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"30%",0.3,1.60579010878096,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"35%",0.35,1.61211047622454,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"40%",0.4,1.65984280674034,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"45%",0.45,1.72018491178183,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"50%",0.5,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"55%",0.55,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"60%",0.6,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"65%",0.65,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"70%",0.7,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"75%",0.75,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"80%",0.8,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"85%",0.85,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"90%",0.9,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"95%",0.95,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"97.5%",0.975,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-18,2,"99%",0.99,11.54290065467,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"1%",0.01,1.18231422290689,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"2.5%",0.025,1.18738967576073,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"5%",0.05,1.22840861547977,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"10%",0.1,1.31853943043939,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"15%",0.15,1.3852417515349,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"20%",0.2,1.45144748018188,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"25%",0.25,1.54060668459037,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"30%",0.3,1.56271993803257,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"35%",0.35,1.5832946919986,"ili perc","quantile","hhs1"
"HHS Region 1",2017-03-04,2017-03-25,3,"40%",0.4,1.62867090740523,"ili perc","quantile","hhs1"
