"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-12-22,2018-12-29,1,"1%",0.01,1.39541355243892,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"2.5%",0.025,1.40002416719933,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"5%",0.05,1.5214909835772,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"10%",0.1,1.69133181468251,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"15%",0.15,1.77310174685079,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"20%",0.2,1.88789141301326,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"25%",0.25,2.02199328273306,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"30%",0.3,2.08932441605034,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"35%",0.35,2.15427634087854,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"40%",0.4,2.22257207374721,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"45%",0.45,2.31418130609899,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"50%",0.5,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"55%",0.55,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"60%",0.6,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"65%",0.65,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"70%",0.7,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"75%",0.75,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"80%",0.8,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"85%",0.85,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"90%",0.9,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"95%",0.95,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"97.5%",0.975,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2018-12-29,1,"99%",0.99,33.4874591619157,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"1%",0.01,1.37679725834504,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"2.5%",0.025,1.39837086769251,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"5%",0.05,1.49972093065461,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"10%",0.1,1.65157686709513,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"15%",0.15,1.72738915353014,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"20%",0.2,1.84649227384146,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"25%",0.25,1.97694678751581,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"30%",0.3,2.04748062038013,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"35%",0.35,2.12673111254789,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"40%",0.4,2.19263219738571,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"45%",0.45,2.28521337734677,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"50%",0.5,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"55%",0.55,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"60%",0.6,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"65%",0.65,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"70%",0.7,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"75%",0.75,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"80%",0.8,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"85%",0.85,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"90%",0.9,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"95%",0.95,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"97.5%",0.975,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-05,2,"99%",0.99,36.7353087753378,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"1%",0.01,1.35710000662963,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"2.5%",0.025,1.39560853619927,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"5%",0.05,1.4770164119747,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"10%",0.1,1.61111919660736,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"15%",0.15,1.68098060399475,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"20%",0.2,1.80441908452379,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"25%",0.25,1.93122516322515,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"30%",0.3,2.00502524093587,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"35%",0.35,2.09855226781114,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"40%",0.4,2.16207792068836,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"45%",0.45,2.25570965078332,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"50%",0.5,37.339794601864,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-22,2019-01-12,3,"55%",0.55,37.339794601864,"ili perc","quantile","hhs1"
