"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-03-26,2016-04-02,1,"1%",0.01,0.861337766917845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"2.5%",0.025,0.867260054154372,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"5%",0.05,1.05020621382973,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"10%",0.1,1.19784245394988,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"15%",0.15,1.27914768941312,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"20%",0.2,1.33881355417624,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"25%",0.25,1.43557230428892,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"30%",0.3,1.47926429981555,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"35%",0.35,1.4956195739925,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"40%",0.4,1.55338398696044,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"45%",0.45,1.60332132071693,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"50%",0.5,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"55%",0.55,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"60%",0.6,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"65%",0.65,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"70%",0.7,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"75%",0.75,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"80%",0.8,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"85%",0.85,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"90%",0.9,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"95%",0.95,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"97.5%",0.975,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-02,1,"99%",0.99,10.7953092771384,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"1%",0.01,0.840673682898357,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"2.5%",0.025,0.863505780026772,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"5%",0.05,1.02666588839547,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"10%",0.1,1.156756252623,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"15%",0.15,1.23211666131129,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"20%",0.2,1.2961374795626,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"25%",0.25,1.38924682968572,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"30%",0.3,1.43626190637406,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"35%",0.35,1.46687400878714,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"40%",0.4,1.52228017707095,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"45%",0.45,1.57333836479052,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"50%",0.5,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"55%",0.55,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"60%",0.6,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"65%",0.65,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"70%",0.7,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"75%",0.75,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"80%",0.8,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"85%",0.85,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"90%",0.9,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"95%",0.95,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"97.5%",0.975,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-09,2,"99%",0.99,9.03551231429288,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"1%",0.01,0.819655569900822,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"2.5%",0.025,0.85938828216778,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"5%",0.05,1.00281951214987,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"10%",0.1,1.11543989956277,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"15%",0.15,1.18485769766179,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"20%",0.2,1.25324064395006,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"25%",0.25,1.34270024071953,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"30%",0.3,1.3930592105579,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"35%",0.35,1.43792092520709,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"40%",0.4,1.49097514234278,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"45%",0.45,1.54317992746893,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"50%",0.5,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"55%",0.55,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"60%",0.6,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"65%",0.65,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"70%",0.7,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"75%",0.75,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"80%",0.8,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"85%",0.85,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"90%",0.9,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"95%",0.95,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"97.5%",0.975,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-16,3,"99%",0.99,6.40997615738342,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-23,4,"1%",0.01,0.798732521925923,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-23,4,"2.5%",0.025,0.855368318336756,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-23,4,"5%",0.05,0.979055317672179,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-23,4,"10%",0.1,1.07418534760103,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-23,4,"15%",0.15,1.13765994001333,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-26,2016-04-23,4,"20%",0.2,1.21040308780519,"ili perc","quantile","hhs1"
