"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-03-14,2020-03-21,1,"1%",0.01,1.76335767826731,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"2.5%",0.025,1.82801160954182,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"5%",0.05,1.88777457069182,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"10%",0.1,2.14025423585167,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"15%",0.15,2.21513210776698,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"20%",0.2,2.38442282166068,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"25%",0.25,2.55862317975277,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"30%",0.3,2.61000271396267,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"35%",0.35,2.67782435493564,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"40%",0.4,2.8022382688016,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"45%",0.45,2.98050648182846,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"50%",0.5,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"55%",0.55,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"60%",0.6,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"65%",0.65,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"70%",0.7,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"75%",0.75,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"80%",0.8,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"85%",0.85,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"90%",0.9,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"95%",0.95,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"97.5%",0.975,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-21,1,"99%",0.99,595.774103920835,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"1%",0.01,1.71506321178651,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"2.5%",0.025,1.79590934347038,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"5%",0.05,1.84034834468412,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"10%",0.1,2.08120571841255,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"15%",0.15,2.1503117269591,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"20%",0.2,2.324517335868,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"25%",0.25,2.49504071547892,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"30%",0.3,2.55136761369977,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"35%",0.35,2.63288290629703,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"40%",0.4,2.75542975789006,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"45%",0.45,2.93682798580755,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"50%",0.5,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"55%",0.55,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"60%",0.6,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"65%",0.65,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"70%",0.7,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"75%",0.75,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"80%",0.8,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"85%",0.85,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"90%",0.9,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"95%",0.95,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"97.5%",0.975,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-03-28,2,"99%",0.99,526.447224806179,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"1%",0.01,1.75892663302432,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"2.5%",0.025,1.85835846706084,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"5%",0.05,1.87259072790357,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"10%",0.1,2.08206839162597,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"15%",0.15,2.1448256377256,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"20%",0.2,2.32207852260944,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"25%",0.25,2.48901690855098,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"30%",0.3,2.54487356656955,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"35%",0.35,2.64196092007558,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"40%",0.4,2.76100242829125,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"45%",0.45,2.93882935136821,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"50%",0.5,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"55%",0.55,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"60%",0.6,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"65%",0.65,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"70%",0.7,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"75%",0.75,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"80%",0.8,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"85%",0.85,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"90%",0.9,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"95%",0.95,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"97.5%",0.975,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-04,3,"99%",0.99,682.482393399209,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"1%",0.01,1.85037051253528,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"2.5%",0.025,1.95779462054907,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"5%",0.05,1.95779462054907,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"10%",0.1,2.11386278406076,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"15%",0.15,2.16997341884553,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"20%",0.2,2.34930934135195,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"25%",0.25,2.51271022472406,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"30%",0.3,2.56529957223472,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"35%",0.35,2.67892879592762,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"40%",0.4,2.7936191279498,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"45%",0.45,2.96441490273992,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"50%",0.5,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"55%",0.55,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"60%",0.6,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"65%",0.65,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"70%",0.7,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"75%",0.75,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"80%",0.8,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"85%",0.85,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"90%",0.9,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"95%",0.95,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"97.5%",0.975,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-14,2020-04-11,4,"99%",0.99,954.870375329608,"ili perc","quantile","hhs1"
"HHS Region 10",2020-03-14,2020-03-21,1,"1%",0.01,1.93649301477535,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"2.5%",0.025,1.93649301477535,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"5%",0.05,2.20548864768136,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"10%",0.1,2.60666343699472,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"15%",0.15,2.69376791995853,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"20%",0.2,2.93971761292732,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"25%",0.25,3.1575484626286,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"30%",0.3,3.2646040924742,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"35%",0.35,3.37558809444886,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"40%",0.4,3.48451659457271,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"45%",0.45,3.63927062531707,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"50%",0.5,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"55%",0.55,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"60%",0.6,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"65%",0.65,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"70%",0.7,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"75%",0.75,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"80%",0.8,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"85%",0.85,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"90%",0.9,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"95%",0.95,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"97.5%",0.975,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-21,1,"99%",0.99,582.526666896619,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"1%",0.01,1.87796830787204,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"2.5%",0.025,1.87796830787204,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"5%",0.05,2.14242276958487,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"10%",0.1,2.53585382334552,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"15%",0.15,2.6172996933285,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"20%",0.2,2.86853091143564,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"25%",0.25,3.08266672522427,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"30%",0.3,3.19573324266759,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"35%",0.35,3.320042147923,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"40%",0.4,3.4274251948338,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"45%",0.45,3.58662476875674,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"50%",0.5,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"55%",0.55,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"60%",0.6,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"65%",0.65,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"70%",0.7,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"75%",0.75,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"80%",0.8,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"85%",0.85,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"90%",0.9,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"95%",0.95,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"97.5%",0.975,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-03-28,2,"99%",0.99,468.959226105983,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"1%",0.01,1.74219096696299,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"2.5%",0.025,1.74219096696299,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"5%",0.05,2.01342969176127,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"10%",0.1,2.4154666273794,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"15%",0.15,2.49173127869147,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"20%",0.2,2.74978951011224,"ili perc","quantile","hhs10"
"HHS Region 10",2020-03-14,2020-04-04,3,"25%",0.25,2.96015416891086,"ili perc","quantile","hhs10"
