"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-12-07,2019-12-14,1,"1%",0.01,1.17458272908459,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"2.5%",0.025,1.19466236750683,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"5%",0.05,1.27330801073268,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"10%",0.1,1.4074836737614,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"15%",0.15,1.47777419027677,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"20%",0.2,1.56605884868258,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"25%",0.25,1.6686343738335,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"30%",0.3,1.7208556649541,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"35%",0.35,1.76287953132996,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"40%",0.4,1.81771088336296,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"45%",0.45,1.89634005460712,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"50%",0.5,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"55%",0.55,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"60%",0.6,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"65%",0.65,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"70%",0.7,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"75%",0.75,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"80%",0.8,14.0078288908719,"ili perc","quantile","hhs1"
"HHS Region 1",2019-12-07,2019-12-14,1,"85%",0.85,14.0078288908719,"ili perc","quantile","hhs1"
