"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-10-29,2016-11-05,1,"1%",0.01,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"2.5%",0.025,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"5%",0.05,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"10%",0.1,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"15%",0.15,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"20%",0.2,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"25%",0.25,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"30%",0.3,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"35%",0.35,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"40%",0.4,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"45%",0.45,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"50%",0.5,0.198342228596997,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"55%",0.55,0.916324357504336,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"60%",0.6,0.916324357504336,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"65%",0.65,0.930192189830673,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"70%",0.7,0.934730511153458,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"75%",0.75,0.964380835724512,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"80%",0.8,0.965246581308694,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"85%",0.85,0.965246581308694,"ili perc","quantile","hhs1"
"HHS Region 1",2016-10-29,2016-11-05,1,"90%",0.9,0.965246581308694,"ili perc","quantile","hhs1"
