"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-02-11,2017-02-18,1,"1%",0.01,1.79370404114215,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"2.5%",0.025,1.79370404114215,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"5%",0.05,2.01435422204563,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"10%",0.1,2.27180024482649,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"15%",0.15,2.37493362378569,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"20%",0.2,2.54843601765947,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"25%",0.25,2.75003806075301,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"30%",0.3,2.84230621019586,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"35%",0.35,2.94676699407435,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"40%",0.4,3.03856256762663,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"45%",0.45,3.15729072737795,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"50%",0.5,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"55%",0.55,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"60%",0.6,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"65%",0.65,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"70%",0.7,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"75%",0.75,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"80%",0.8,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"85%",0.85,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"90%",0.9,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"95%",0.95,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"97.5%",0.975,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-18,1,"99%",0.99,168.561445703775,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"1%",0.01,1.7600984191848,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"2.5%",0.025,1.7600984191848,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"5%",0.05,1.97255422713083,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"10%",0.1,2.21698268117115,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"15%",0.15,2.31430345590317,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"20%",0.2,2.4925888527406,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"25%",0.25,2.69052041335966,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"30%",0.3,2.78735333329782,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"35%",0.35,2.90564042286394,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"40%",0.4,2.99545323803429,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"45%",0.45,3.11683816262455,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"50%",0.5,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"55%",0.55,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"60%",0.6,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"65%",0.65,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"70%",0.7,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"75%",0.75,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"80%",0.8,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"85%",0.85,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"90%",0.9,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"95%",0.95,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"97.5%",0.975,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-02-25,2,"99%",0.99,115.149730318721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"1%",0.01,1.73201567076689,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"2.5%",0.025,1.73201567076689,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"5%",0.05,1.93546743832978,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"10%",0.1,2.16570947197117,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"15%",0.15,2.25718351304553,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"20%",0.2,2.44014142424183,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"25%",0.25,2.63440794422075,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"30%",0.3,2.73548512842794,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"35%",0.35,2.86770965063887,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"40%",0.4,2.955442786487,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"45%",0.45,3.07908802489946,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"50%",0.5,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"55%",0.55,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"60%",0.6,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"65%",0.65,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"70%",0.7,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"75%",0.75,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"80%",0.8,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"85%",0.85,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"90%",0.9,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"95%",0.95,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"97.5%",0.975,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-04,3,"99%",0.99,75.0704653351797,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"1%",0.01,1.7143004627348,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"2.5%",0.025,1.7143004627348,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"5%",0.05,1.90722828190384,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"10%",0.1,2.1210897263523,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"15%",0.15,2.2066529659886,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"20%",0.2,2.3940759822913,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"25%",0.25,2.58468767704371,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"30%",0.3,2.68940747110556,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"35%",0.35,2.83577803352902,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"40%",0.4,2.92124955002762,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"45%",0.45,3.04641088425743,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"50%",0.5,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"55%",0.55,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"60%",0.6,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"65%",0.65,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"70%",0.7,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"75%",0.75,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"80%",0.8,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"85%",0.85,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"90%",0.9,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"95%",0.95,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"97.5%",0.975,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 1",2017-02-11,2017-03-11,4,"99%",0.99,60.0188815019253,"ili perc","quantile","hhs1"
"HHS Region 10",2017-02-11,2017-02-18,1,"1%",0.01,0.994947566253973,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"2.5%",0.025,1.02926680845755,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"5%",0.05,1.09875276944368,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"10%",0.1,1.28313837906709,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"15%",0.15,1.35046836751517,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"20%",0.2,1.44748729478455,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"25%",0.25,1.52488018530586,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"30%",0.3,1.56021064005166,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"35%",0.35,1.59587602062073,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"40%",0.4,1.70174316725328,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"45%",0.45,1.79625231756601,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"50%",0.5,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"55%",0.55,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"60%",0.6,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"65%",0.65,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"70%",0.7,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"75%",0.75,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"80%",0.8,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"85%",0.85,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"90%",0.9,18.8420730209155,"ili perc","quantile","hhs10"
"HHS Region 10",2017-02-11,2017-02-18,1,"95%",0.95,18.8420730209155,"ili perc","quantile","hhs10"
