"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-03-10,2018-03-17,1,"1%",0.01,1.44603159147092,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"2.5%",0.025,1.44603159147092,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"5%",0.05,1.44603159147092,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"10%",0.1,1.57826064420772,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"15%",0.15,1.64433945942792,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"20%",0.2,1.73573845961845,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"25%",0.25,1.83178754481782,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"30%",0.3,1.83178754481782,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"35%",0.35,1.83178754481782,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"40%",0.4,1.89566240162421,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"45%",0.45,2.01778552198602,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"50%",0.5,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"55%",0.55,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"60%",0.6,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"65%",0.65,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"70%",0.7,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"75%",0.75,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"80%",0.8,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"85%",0.85,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"90%",0.9,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"95%",0.95,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"97.5%",0.975,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-17,1,"99%",0.99,52.8912127982524,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"1%",0.01,1.42663482457419,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"2.5%",0.025,1.42663482457419,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"5%",0.05,1.42663482457419,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"10%",0.1,1.53487324449272,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"15%",0.15,1.59502939172357,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"20%",0.2,1.6908550809475,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"25%",0.25,1.79013873107128,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"30%",0.3,1.79013873107128,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"35%",0.35,1.79072325951861,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"40%",0.4,1.86254662220629,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"45%",0.45,1.98604799529084,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"50%",0.5,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"55%",0.55,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"60%",0.6,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"65%",0.65,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"70%",0.7,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"75%",0.75,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"80%",0.8,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"85%",0.85,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"90%",0.9,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"95%",0.95,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"97.5%",0.975,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-24,2,"99%",0.99,42.4752236402815,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"1%",0.01,1.41448356964034,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"2.5%",0.025,1.41448356964034,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"5%",0.05,1.41448356964034,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"10%",0.1,1.49637462050281,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"15%",0.15,1.55056102456222,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"20%",0.2,1.65066100440235,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"25%",0.25,1.7478437742101,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"30%",0.3,1.7478437742101,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"35%",0.35,1.76431080662805,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"40%",0.4,1.83370516691488,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"45%",0.45,1.95803796250779,"ili perc","quantile","hhs1"
"HHS Region 1",2018-03-10,2018-03-31,3,"50%",0.5,50.4488624665109,"ili perc","quantile","hhs1"
