"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-01-07,2017-01-14,1,"1%",0.01,1.21180455502178,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"2.5%",0.025,1.24483881103156,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"5%",0.05,1.34821525220076,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"10%",0.1,1.47188691487311,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"15%",0.15,1.55754813503203,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"20%",0.2,1.63910485803972,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"25%",0.25,1.75193692106767,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"30%",0.3,1.80822393864227,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"35%",0.35,1.8632466792608,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"40%",0.4,1.93343302757901,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"45%",0.45,2.00005812033469,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"50%",0.5,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"55%",0.55,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"60%",0.6,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"65%",0.65,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"70%",0.7,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"75%",0.75,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"80%",0.8,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"85%",0.85,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"90%",0.9,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"95%",0.95,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"97.5%",0.975,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-14,1,"99%",0.99,5.09652475941873,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"1%",0.01,1.19194714550487,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"2.5%",0.025,1.24191216215787,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"5%",0.05,1.3253722803768,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"10%",0.1,1.43132512693194,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"15%",0.15,1.51103647061491,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"20%",0.2,1.59693179950673,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"25%",0.25,1.70611526770466,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"30%",0.3,1.76567794518065,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"35%",0.35,1.83497395608832,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"40%",0.4,1.90278771955436,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"45%",0.45,1.97047500842089,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"50%",0.5,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"55%",0.55,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"60%",0.6,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"65%",0.65,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"70%",0.7,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"75%",0.75,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"80%",0.8,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"85%",0.85,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"90%",0.9,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"95%",0.95,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"97.5%",0.975,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-21,2,"99%",0.99,5.30936217691252,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"1%",0.01,1.17138802222721,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"2.5%",0.025,1.23826557478662,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"5%",0.05,1.30192269135732,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"10%",0.1,1.39030715984058,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"15%",0.15,1.46407301970494,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"20%",0.2,1.55432117501059,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"25%",0.25,1.65985534798259,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"30%",0.3,1.72273493638602,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"35%",0.35,1.80628991489343,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"40%",0.4,1.87174356779924,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"45%",0.45,1.94054407834139,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"50%",0.5,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"55%",0.55,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"60%",0.6,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"65%",0.65,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"70%",0.7,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"75%",0.75,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"80%",0.8,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"85%",0.85,3.80623524302408,"ili perc","quantile","hhs1"
"HHS Region 1",2017-01-07,2017-01-28,3,"90%",0.9,3.80623524302408,"ili perc","quantile","hhs1"
