"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-01-06,2018-01-13,1,"1%",0.01,1.59756819719689,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"2.5%",0.025,1.59756819719689,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"5%",0.05,1.73791673866968,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"10%",0.1,1.94510678691412,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"15%",0.15,2.03416857293892,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"20%",0.2,2.16615909769638,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"25%",0.25,2.32421709586387,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"30%",0.3,2.40151117409125,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"35%",0.35,2.47000445501462,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"40%",0.4,2.54215758859537,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"45%",0.45,2.64175205004132,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"50%",0.5,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"55%",0.55,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"60%",0.6,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"65%",0.65,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"70%",0.7,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"75%",0.75,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"80%",0.8,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"85%",0.85,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"90%",0.9,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"95%",0.95,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"97.5%",0.975,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-13,1,"99%",0.99,90.4355383405987,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"1%",0.01,1.58410684527389,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"2.5%",0.025,1.58817475209175,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"5%",0.05,1.7150435827598,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"10%",0.1,1.90452230039011,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"15%",0.15,1.987634428509,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"20%",0.2,2.12396426673635,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"25%",0.25,2.2783736352235,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"30%",0.3,2.35894542592268,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"35%",0.35,2.44171126546134,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"40%",0.4,2.51149243488629,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"45%",0.45,2.61215163137544,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"50%",0.5,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"55%",0.55,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"60%",0.6,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"65%",0.65,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"70%",0.7,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"75%",0.75,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"80%",0.8,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"85%",0.85,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"90%",0.9,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"95%",0.95,90.5629927260605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-01-06,2018-01-20,2,"97.5%",0.975,90.5629927260605,"ili perc","quantile","hhs1"
