"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-10-27,2018-11-03,1,"1%",0.01,0.694901461048909,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"2.5%",0.025,0.694901461048909,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"5%",0.05,0.747658702672996,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"10%",0.1,0.826191959084998,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"15%",0.15,0.869395969151175,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"20%",0.2,0.914380444636572,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"25%",0.25,0.957038953582012,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"30%",0.3,0.974534052794703,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"35%",0.35,0.974534052794703,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"40%",0.4,0.984372873897073,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"45%",0.45,1.03363088810662,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"50%",0.5,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"55%",0.55,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"60%",0.6,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"65%",0.65,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"70%",0.7,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"75%",0.75,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"80%",0.8,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"85%",0.85,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"90%",0.9,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"95%",0.95,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"97.5%",0.975,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-03,1,"99%",0.99,2.15150098758402,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"1%",0.01,0.676502772398454,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"2.5%",0.025,0.690269937185398,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"5%",0.05,0.724710697200261,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"10%",0.1,0.785551185317188,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"15%",0.15,0.822806079480697,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"20%",0.2,0.87213162308527,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"25%",0.25,0.911141415929589,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"30%",0.3,0.935084125713136,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"35%",0.35,0.943025303144804,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"40%",0.4,0.953658507473472,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"45%",0.45,1.00398755269219,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"50%",0.5,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"55%",0.55,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"60%",0.6,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"65%",0.65,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"70%",0.7,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"75%",0.75,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"80%",0.8,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"85%",0.85,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"90%",0.9,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"95%",0.95,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"97.5%",0.975,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-10,2,"99%",0.99,2.06722517069151,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"1%",0.01,0.656808538267701,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"2.5%",0.025,0.687510701648781,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"5%",0.05,0.70200878716057,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"10%",0.1,0.745095476539854,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"15%",0.15,0.776399472765966,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"20%",0.2,0.830060315435617,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"25%",0.25,0.865421676318857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"30%",0.3,0.89263045355673,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"35%",0.35,0.914848227201857,"ili perc","quantile","hhs1"
"HHS Region 1",2018-10-27,2018-11-17,3,"40%",0.4,0.923105945926642,"ili perc","quantile","hhs1"
