"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-01-23,2016-01-30,1,"1%",0.01,1.12645157465111,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"2.5%",0.025,1.20014538842532,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"5%",0.05,1.27135591422123,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"10%",0.1,1.39016586304843,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"15%",0.15,1.47522410687008,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"20%",0.2,1.54823874896505,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"25%",0.25,1.65387165232366,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"30%",0.3,1.70395905804751,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"35%",0.35,1.75367871263032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"40%",0.4,1.83804982586589,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"45%",0.45,1.91254543267061,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"50%",0.5,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"55%",0.55,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"60%",0.6,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"65%",0.65,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"70%",0.7,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"75%",0.75,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"80%",0.8,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"85%",0.85,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"90%",0.9,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"95%",0.95,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"97.5%",0.975,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-01-30,1,"99%",0.99,5.60573478450734,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"1%",0.01,1.10613372807478,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"2.5%",0.025,1.19674634413441,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"5%",0.05,1.24811490397574,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"10%",0.1,1.3493047482332,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"15%",0.15,1.42841599786845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"20%",0.2,1.50577857680163,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"25%",0.25,1.60776242575788,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"30%",0.3,1.66115255868919,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"35%",0.35,1.72513609869708,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"40%",0.4,1.80714281222181,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"45%",0.45,1.88273409611254,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"50%",0.5,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"55%",0.55,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"60%",0.6,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"65%",0.65,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"70%",0.7,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"75%",0.75,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"80%",0.8,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"85%",0.85,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"90%",0.9,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"95%",0.95,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"97.5%",0.975,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-06,2,"99%",0.99,4.69262366826612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"1%",0.01,1.08579966692633,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"2.5%",0.025,1.1933306641505,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"5%",0.05,1.22485987656424,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"10%",0.1,1.30843309243938,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"15%",0.15,1.3815974493898,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"20%",0.2,1.46330829375643,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"25%",0.25,1.56164307212621,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"30%",0.3,1.61833688545667,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"35%",0.35,1.69658398039594,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"40%",0.4,1.77622658245457,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"45%",0.45,1.8529147224843,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"50%",0.5,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"55%",0.55,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"60%",0.6,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"65%",0.65,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"70%",0.7,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"75%",0.75,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"80%",0.8,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"85%",0.85,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"90%",0.9,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"95%",0.95,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"97.5%",0.975,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-13,3,"99%",0.99,3.73986158706092,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"1%",0.01,1.06574409396957,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"2.5%",0.025,1.19020070518496,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"5%",0.05,1.20184559649915,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"10%",0.1,1.26774247984827,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"15%",0.15,1.33495820080588,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"20%",0.2,1.42101166692356,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"25%",0.25,1.51569765267205,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"30%",0.3,1.57567877516272,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"35%",0.35,1.66819510132236,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"40%",0.4,1.74546864125952,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"45%",0.45,1.82323338698132,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"50%",0.5,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"55%",0.55,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"60%",0.6,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"65%",0.65,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"70%",0.7,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"75%",0.75,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"80%",0.8,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"85%",0.85,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"90%",0.9,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"95%",0.95,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"97.5%",0.975,3.46811195846427,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-23,2016-02-20,4,"99%",0.99,3.80867345122938,"ili perc","quantile","hhs1"
"HHS Region 10",2016-01-23,2016-01-30,1,"1%",0.01,0.844857777402287,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"2.5%",0.025,0.877077757722417,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"5%",0.05,1.0104216650781,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"10%",0.1,1.15803681544391,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"15%",0.15,1.23407791103368,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"20%",0.2,1.31788737146558,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"25%",0.25,1.39030521281203,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"30%",0.3,1.44313593948368,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"35%",0.35,1.50408566057669,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"40%",0.4,1.60064328927654,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"45%",0.45,1.65734760071349,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"50%",0.5,2.2201931544538,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"55%",0.55,2.2201931544538,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"60%",0.6,2.2201931544538,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"65%",0.65,2.2201931544538,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"70%",0.7,2.2201931544538,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"75%",0.75,2.2201931544538,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"80%",0.8,2.24600190864112,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"85%",0.85,2.33228113692903,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"90%",0.9,2.52424619998267,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-23,2016-01-30,1,"95%",0.95,2.67355394956116,"ili perc","quantile","hhs10"
