"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-01-30,2016-02-06,1,"1%",0.01,1.16701327485258,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"2.5%",0.025,1.21543736085969,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"5%",0.05,1.33235838700822,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"10%",0.1,1.46475283620171,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"15%",0.15,1.5549591599035,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"20%",0.2,1.63326640904646,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"25%",0.25,1.74908015130498,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"30%",0.3,1.80704418500947,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"35%",0.35,1.8612518150592,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"40%",0.4,1.94068664660338,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"45%",0.45,2.00740684492359,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"50%",0.5,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"55%",0.55,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"60%",0.6,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"65%",0.65,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"70%",0.7,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"75%",0.75,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"80%",0.8,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"85%",0.85,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"90%",0.9,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"95%",0.95,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"97.5%",0.975,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-06,1,"99%",0.99,6.87425859371847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"1%",0.01,1.14678997975722,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"2.5%",0.025,1.21213532371751,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"5%",0.05,1.30919911458437,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"10%",0.1,1.42395318863518,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"15%",0.15,1.50821192626782,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"20%",0.2,1.59086519612276,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"25%",0.25,1.70302997835284,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"30%",0.3,1.76429118095052,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"35%",0.35,1.83276462362207,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"40%",0.4,1.90983337462363,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"45%",0.45,1.97764237465847,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"50%",0.5,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"55%",0.55,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"60%",0.6,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"65%",0.65,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"70%",0.7,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"75%",0.75,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"80%",0.8,6.19236279603583,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-30,2016-02-13,2,"85%",0.85,6.19236279603583,"ili perc","quantile","hhs1"
