"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-04-02,2016-04-09,1,"1%",0.01,0.759555910883116,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"2.5%",0.025,0.771105284605093,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"5%",0.05,0.92806142994514,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"10%",0.1,1.05830521913582,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"15%",0.15,1.13309489626633,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"20%",0.2,1.18251632749792,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"25%",0.25,1.26430212936494,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"30%",0.3,1.2942559158355,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"35%",0.35,1.29898662258951,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"40%",0.4,1.35507891338421,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"45%",0.45,1.40582770871306,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"50%",0.5,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"55%",0.55,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"60%",0.6,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"65%",0.65,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"70%",0.7,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"75%",0.75,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"80%",0.8,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"85%",0.85,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"90%",0.9,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"95%",0.95,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"97.5%",0.975,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-09,1,"99%",0.99,6.82749964701379,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"1%",0.01,0.738982501748066,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"2.5%",0.025,0.767444040347682,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"5%",0.05,0.904599491094098,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"10%",0.1,1.01727796490966,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"15%",0.15,1.08612224764959,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"20%",0.2,1.13989679480403,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"25%",0.25,1.21803328718608,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"30%",0.3,1.25130482439414,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"35%",0.35,1.27029420756622,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"40%",0.4,1.32402664175888,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"45%",0.45,1.37588969756862,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"50%",0.5,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"55%",0.55,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"60%",0.6,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"65%",0.65,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"70%",0.7,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"75%",0.75,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"80%",0.8,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"85%",0.85,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"90%",0.9,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"95%",0.95,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"97.5%",0.975,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-16,2,"99%",0.99,5.28943820935176,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"1%",0.01,0.718194660114706,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"2.5%",0.025,0.76356279440397,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"5%",0.05,0.880952179733587,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"10%",0.1,0.976111309633765,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"15%",0.15,1.03901154030892,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"20%",0.2,1.09714354895256,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"25%",0.25,1.17163051781988,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"30%",0.3,1.208232411419,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"35%",0.35,1.24147610033612,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"40%",0.4,1.29285248987077,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"45%",0.45,1.3458453987576,"ili perc","quantile","hhs1"
"HHS Region 1",2016-04-02,2016-04-23,3,"50%",0.5,3.2270055202332,"ili perc","quantile","hhs1"
