"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-04-25,2020-05-02,1,"1%",0.01,0.840778086748564,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"2.5%",0.025,0.840778086748564,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"5%",0.05,0.875090706214458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"10%",0.1,0.995949076709142,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"15%",0.15,1.04507716166451,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"20%",0.2,1.09879970517716,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"25%",0.25,1.12803622727211,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"30%",0.3,1.12803622727211,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"35%",0.35,1.12803622727211,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"40%",0.4,1.12923603243226,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"45%",0.45,1.21313453235591,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"50%",0.5,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"55%",0.55,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"60%",0.6,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"65%",0.65,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"70%",0.7,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"75%",0.75,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"80%",0.8,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"85%",0.85,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"90%",0.9,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"95%",0.95,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"97.5%",0.975,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-02,1,"99%",0.99,21.0486719086458,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"1%",0.01,0.829497097404689,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"2.5%",0.025,0.829497097404689,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"5%",0.05,0.852342495514918,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"10%",0.1,0.955458549605158,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"15%",0.15,0.99863607189706,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"20%",0.2,1.05669499987085,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"25%",0.25,1.0892210153817,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"30%",0.3,1.0892210153817,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"35%",0.35,1.0892210153817,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"40%",0.4,1.09865302874164,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"45%",0.45,1.18360575395048,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"50%",0.5,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"55%",0.55,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"60%",0.6,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"65%",0.65,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"70%",0.7,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"75%",0.75,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"80%",0.8,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"85%",0.85,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"90%",0.9,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"95%",0.95,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"97.5%",0.975,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-09,2,"99%",0.99,21.5295642256692,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"1%",0.01,0.819220886530269,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"2.5%",0.025,0.819220886530269,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"5%",0.05,0.830451760184207,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"10%",0.1,0.91561284824623,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"15%",0.15,0.952833598694482,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"20%",0.2,1.01520880989579,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"25%",0.25,1.05099317476807,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"30%",0.3,1.05099317476807,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"35%",0.35,1.05099317476807,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"40%",0.4,1.06863380510443,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"45%",0.45,1.15456862911524,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"50%",0.5,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"55%",0.55,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"60%",0.6,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"65%",0.65,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"70%",0.7,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"75%",0.75,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"80%",0.8,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"85%",0.85,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"90%",0.9,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"95%",0.95,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"97.5%",0.975,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-16,3,"99%",0.99,24.4360342809431,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-23,4,"1%",0.01,0.80656679772217,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-23,4,"2.5%",0.025,0.80656679772217,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-23,4,"5%",0.05,0.80656679772217,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-23,4,"10%",0.1,0.874249004659031,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-23,4,"15%",0.15,0.905527601815567,"ili perc","quantile","hhs1"
"HHS Region 1",2020-04-25,2020-05-23,4,"20%",0.2,0.972266421481972,"ili perc","quantile","hhs1"
