"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-04-20,2019-04-27,1,"1%",0.01,0.727999907174679,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"2.5%",0.025,0.727999907174679,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"5%",0.05,0.872826719502566,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"10%",0.1,1.02051491087677,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"15%",0.15,1.08405447906035,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"20%",0.2,1.14053531985491,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"25%",0.25,1.21731958763703,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"30%",0.3,1.22994145834802,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"35%",0.35,1.22994145834802,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"40%",0.4,1.27134842592611,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"45%",0.45,1.33620937071214,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"50%",0.5,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"55%",0.55,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"60%",0.6,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"65%",0.65,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"70%",0.7,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"75%",0.75,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"80%",0.8,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"85%",0.85,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"90%",0.9,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"95%",0.95,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"97.5%",0.975,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-04-27,1,"99%",0.99,24.3084711809723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"1%",0.01,0.716786140882679,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"2.5%",0.025,0.720409629029799,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"5%",0.05,0.851682014528794,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"10%",0.1,0.981230228059278,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"15%",0.15,1.03880762221848,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"20%",0.2,1.09958725753939,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"25%",0.25,1.17272489129837,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"30%",0.3,1.19455146807523,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"35%",0.35,1.19677571719639,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"40%",0.4,1.24181970854689,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"45%",0.45,1.30759999984136,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"50%",0.5,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"55%",0.55,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"60%",0.6,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"65%",0.65,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"70%",0.7,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"75%",0.75,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"80%",0.8,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"85%",0.85,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"90%",0.9,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"95%",0.95,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"97.5%",0.975,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-04,2,"99%",0.99,29.3252696394005,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"1%",0.01,0.697051400437491,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"2.5%",0.025,0.717608835158735,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"5%",0.05,0.828945087608663,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"10%",0.1,0.940748186413572,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"15%",0.15,0.992374936200822,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"20%",0.2,1.05749069146461,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"25%",0.25,1.12697985283226,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"30%",0.3,1.15207487827232,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"35%",0.35,1.16857489798648,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"40%",0.4,1.21124412380961,"ili perc","quantile","hhs1"
"HHS Region 1",2019-04-20,2019-05-11,3,"45%",0.45,1.27807769125493,"ili perc","quantile","hhs1"
