"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-04-22,2017-04-29,1,"1%",0.01,0.586861129391528,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"2.5%",0.025,0.586861129391528,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"5%",0.05,0.73268311040733,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"10%",0.1,0.836927759630202,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"15%",0.15,0.900819439545268,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"20%",0.2,0.931093426178304,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"25%",0.25,0.985852400975858,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"30%",0.3,0.985852400975858,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"35%",0.35,0.985852400975858,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"40%",0.4,1.00258745961139,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"45%",0.45,1.03494870502997,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"50%",0.5,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"55%",0.55,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"60%",0.6,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"65%",0.65,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"70%",0.7,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"75%",0.75,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"80%",0.8,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"85%",0.85,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"90%",0.9,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"95%",0.95,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"97.5%",0.975,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-04-29,1,"99%",0.99,4.84153206796063,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"1%",0.01,0.575407624095953,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"2.5%",0.025,0.575407624095953,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"5%",0.05,0.709787675037071,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"10%",0.1,0.796326518841098,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"15%",0.15,0.854268702181058,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"20%",0.2,0.88888252456678,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"25%",0.25,0.94281432297818,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"30%",0.3,0.948997348622739,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"35%",0.35,0.948997348622739,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"40%",0.4,0.971907657416991,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"45%",0.45,1.0053355119141,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"50%",0.5,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"55%",0.55,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"60%",0.6,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"65%",0.65,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"70%",0.7,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"75%",0.75,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"80%",0.8,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"85%",0.85,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"90%",0.9,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"95%",0.95,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"97.5%",0.975,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-06,2,"99%",0.99,4.90596357829512,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-13,3,"1%",0.01,0.563226339158876,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-13,3,"2.5%",0.025,0.563226339158876,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-13,3,"5%",0.05,0.686271154387325,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-13,3,"10%",0.1,0.755258218830653,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-13,3,"15%",0.15,0.807255403019633,"ili perc","quantile","hhs1"
"HHS Region 1",2017-04-22,2017-05-13,3,"20%",0.2,0.846223620853571,"ili perc","quantile","hhs1"
