"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-03-19,2016-03-26,1,"1%",0.01,0.870209317862852,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"2.5%",0.025,0.895489999118675,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"5%",0.05,1.05522217920928,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"10%",0.1,1.19192478125465,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"15%",0.15,1.27438592237322,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"20%",0.2,1.33103941320148,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"25%",0.25,1.42586860269542,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"30%",0.3,1.46839128167408,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"35%",0.35,1.48836855560767,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"40%",0.4,1.55262072076414,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"45%",0.45,1.60428559041263,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"50%",0.5,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"55%",0.55,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"60%",0.6,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"65%",0.65,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"70%",0.7,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"75%",0.75,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"80%",0.8,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"85%",0.85,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"90%",0.9,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"95%",0.95,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"97.5%",0.975,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-03-26,1,"99%",0.99,9.25324159598972,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"1%",0.01,0.849790848238488,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"2.5%",0.025,0.891987718422736,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"5%",0.05,1.03189418239658,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"10%",0.1,1.15099825210796,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"15%",0.15,1.22751302893024,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"20%",0.2,1.28851649576585,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"25%",0.25,1.37969653042336,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"30%",0.3,1.42552785184757,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"35%",0.35,1.45976696025573,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"40%",0.4,1.52165651446673,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"45%",0.45,1.57442437807051,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"50%",0.5,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"55%",0.55,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"60%",0.6,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"65%",0.65,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"70%",0.7,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"75%",0.75,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"80%",0.8,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"85%",0.85,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"90%",0.9,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"95%",0.95,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"97.5%",0.975,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-02,2,"99%",0.99,8.09406780716295,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-09,3,"1%",0.01,0.82870803469287,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-09,3,"2.5%",0.025,0.887803839628971,"ili perc","quantile","hhs1"
"HHS Region 1",2016-03-19,2016-04-09,3,"5%",0.05,1.00799187385035,"ili perc","quantile","hhs1"
