"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2015-11-07,2015-11-14,1,"1%",0.01,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"2.5%",0.025,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"5%",0.05,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"10%",0.1,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"15%",0.15,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"20%",0.2,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"25%",0.25,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"30%",0.3,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"35%",0.35,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"40%",0.4,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"45%",0.45,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"50%",0.5,0.112418933678153,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"55%",0.55,0.978923344896502,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"60%",0.6,0.978923344896502,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"65%",0.65,1.00080288578767,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"70%",0.7,1.00539864077973,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"75%",0.75,1.03871531169908,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"80%",0.8,1.03871531169908,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"85%",0.85,1.03871531169908,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"90%",0.9,1.03871531169908,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"95%",0.95,1.06309011333756,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"97.5%",0.975,1.20064322228489,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-14,1,"99%",0.99,1.20064322228489,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"1%",0.01,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"2.5%",0.025,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"5%",0.05,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"10%",0.1,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"15%",0.15,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"20%",0.2,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"25%",0.25,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"30%",0.3,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"35%",0.35,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"40%",0.4,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"45%",0.45,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"50%",0.5,0.134979341342005,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"55%",0.55,0.964713261192019,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"60%",0.6,0.973274342342395,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"65%",0.65,1.00276088880433,"ili perc","quantile","hhs1"
"HHS Region 1",2015-11-07,2015-11-21,2,"70%",0.7,1.01376212455577,"ili perc","quantile","hhs1"
