"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-01-12,2019-01-19,1,"1%",0.01,1.81992067248704,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"2.5%",0.025,1.81992067248704,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"5%",0.05,1.97981120313042,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"10%",0.1,2.22515397451886,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"15%",0.15,2.31851046052168,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"20%",0.2,2.47771435395555,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"25%",0.25,2.66281788109268,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"30%",0.3,2.75256715531927,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"35%",0.35,2.83550402843375,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"40%",0.4,2.91487376760091,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"45%",0.45,3.03034776814397,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"50%",0.5,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"55%",0.55,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"60%",0.6,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"65%",0.65,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"70%",0.7,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"75%",0.75,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"80%",0.8,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"85%",0.85,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"90%",0.9,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"95%",0.95,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"97.5%",0.975,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-19,1,"99%",0.99,239.278638473891,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"1%",0.01,1.80379999598793,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"2.5%",0.025,1.80379999598793,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"5%",0.05,1.95293281582519,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"10%",0.1,2.18155753405134,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"15%",0.15,2.26899336496786,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"20%",0.2,2.43263046388864,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"25%",0.25,2.61408073693363,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"30%",0.3,2.70738008634416,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"35%",0.35,2.80449508359197,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"40%",0.4,2.88157522096637,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"45%",0.45,2.9984508563233,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"50%",0.5,228.076321227132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"55%",0.55,228.076321227132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"60%",0.6,228.076321227132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"65%",0.65,228.076321227132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-01-12,2019-01-26,2,"70%",0.7,228.076321227132,"ili perc","quantile","hhs1"
