"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-12-10,2016-12-17,1,"1%",0.01,0.954174136523162,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"2.5%",0.025,1.008452395998,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"5%",0.05,1.04879964971566,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"10%",0.1,1.12560356713821,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"15%",0.15,1.19447801285719,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"20%",0.2,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"25%",0.25,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"30%",0.3,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"35%",0.35,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"40%",0.4,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"45%",0.45,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"50%",0.5,1.23403467978523,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"55%",0.55,1.56862021354212,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"60%",0.6,1.5834910323934,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"65%",0.65,1.62572476214026,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"70%",0.7,1.67918072078732,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"75%",0.75,1.76681008432191,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"80%",0.8,1.84189388501818,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"85%",0.85,1.85076192979903,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"90%",0.9,1.94250324974414,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"95%",0.95,2.07423850284657,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"97.5%",0.975,2.26703581882006,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-17,1,"99%",0.99,2.31308487598452,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"1%",0.01,0.934231697578481,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"2.5%",0.025,1.00543850933321,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"5%",0.05,1.02588317169032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"10%",0.1,1.08498650216776,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"15%",0.15,1.14791160368644,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"20%",0.2,1.20525911950304,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"25%",0.25,1.23894191972845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"30%",0.3,1.23894191972845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"35%",0.35,1.23894191972845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"40%",0.4,1.23894191972845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"45%",0.45,1.23894191972845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"50%",0.5,1.23894191972845,"ili perc","quantile","hhs1"
"HHS Region 1",2016-12-10,2016-12-24,2,"55%",0.55,1.5510981216747,"ili perc","quantile","hhs1"
