"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2017-11-25,2017-12-02,1,"1%",0.01,1.07938277363917,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"2.5%",0.025,1.08385510766818,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"5%",0.05,1.16826375161762,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"10%",0.1,1.28727903224663,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"15%",0.15,1.35181284801497,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"20%",0.2,1.43478195049953,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"25%",0.25,1.5261372968452,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"30%",0.3,1.57175597247585,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"35%",0.35,1.60955968962393,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"40%",0.4,1.65444366510646,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"45%",0.45,1.72664067442926,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"50%",0.5,8.02360361566668,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"55%",0.55,8.02360361566668,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"60%",0.6,8.02360361566668,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"65%",0.65,8.02360361566668,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"70%",0.7,8.02360361566668,"ili perc","quantile","hhs1"
"HHS Region 1",2017-11-25,2017-12-02,1,"75%",0.75,8.02360361566668,"ili perc","quantile","hhs1"
