"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2020-03-07,2020-03-14,1,"1%",0.01,1.81949706836662,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"2.5%",0.025,1.82442173923181,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"5%",0.05,1.84352051569243,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"10%",0.1,2.08541685630206,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"15%",0.15,2.15601496071042,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"20%",0.2,2.30681216277338,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"25%",0.25,2.46583603586163,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"30%",0.3,2.49318991062063,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"35%",0.35,2.51996025978696,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"40%",0.4,2.6201740927699,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"45%",0.45,2.78963973910845,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"50%",0.5,329.387071371388,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"55%",0.55,329.387071371388,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"60%",0.6,329.387071371388,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"65%",0.65,329.387071371388,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"70%",0.7,329.387071371388,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"75%",0.75,329.387071371388,"ili perc","quantile","hhs1"
"HHS Region 1",2020-03-07,2020-03-14,1,"80%",0.8,329.387071371388,"ili perc","quantile","hhs1"
