"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-12-15,2018-12-22,1,"1%",0.01,1.21835895001314,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"2.5%",0.025,1.2490279677605,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"5%",0.05,1.32704369652682,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"10%",0.1,1.46511087988797,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"15%",0.15,1.53937912689572,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"20%",0.2,1.63260690769944,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"25%",0.25,1.74215198812333,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"30%",0.3,1.79679752255031,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"35%",0.35,1.84713127031041,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"40%",0.4,1.91195563116234,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"45%",0.45,1.99652918932469,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"50%",0.5,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"55%",0.55,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"60%",0.6,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"65%",0.65,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"70%",0.7,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"75%",0.75,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"80%",0.8,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"85%",0.85,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"90%",0.9,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"95%",0.95,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"97.5%",0.975,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-22,1,"99%",0.99,13.3694968641758,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"1%",0.01,1.2000402206634,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"2.5%",0.025,1.24767996127599,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"5%",0.05,1.30553088224008,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"10%",0.1,1.42554937703503,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"15%",0.15,1.49385811558425,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"20%",0.2,1.59139332025991,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"25%",0.25,1.69729134164425,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"30%",0.3,1.75512208294291,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"35%",0.35,1.81976046315965,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"40%",0.4,1.88218488620348,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"45%",0.45,1.96770875436448,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"50%",0.5,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"55%",0.55,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"60%",0.6,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"65%",0.65,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"70%",0.7,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"75%",0.75,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"80%",0.8,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"85%",0.85,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"90%",0.9,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"95%",0.95,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"97.5%",0.975,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2018-12-29,2,"99%",0.99,17.3450085553894,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"1%",0.01,1.18048061240517,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"2.5%",0.025,1.24505884808189,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"5%",0.05,1.28294535351398,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"10%",0.1,1.38518118758476,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"15%",0.15,1.4475381854522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"20%",0.2,1.54940596094201,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"25%",0.25,1.6516556847383,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"30%",0.3,1.71274457935923,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"35%",0.35,1.79166229980294,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"40%",0.4,1.85170884401286,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"45%",0.45,1.93827325347576,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"50%",0.5,18.2860864212231,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"55%",0.55,18.2860864212231,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"60%",0.6,18.2860864212231,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"65%",0.65,18.2860864212231,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"70%",0.7,18.2860864212231,"ili perc","quantile","hhs1"
"HHS Region 1",2018-12-15,2019-01-05,3,"75%",0.75,18.2860864212231,"ili perc","quantile","hhs1"
