"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2016-01-02,2016-01-09,1,"1%",0.01,1.21446097650236,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"2.5%",0.025,1.21750727813574,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"5%",0.05,1.328374478215,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"10%",0.1,1.43603008829032,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"15%",0.15,1.52087676973495,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"20%",0.2,1.59276446566454,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"25%",0.25,1.69887844860726,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"30%",0.3,1.74917613516434,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"35%",0.35,1.79430361162377,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"40%",0.4,1.8490173970927,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"45%",0.45,1.89911579534639,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"50%",0.5,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"55%",0.55,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"60%",0.6,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"65%",0.65,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"70%",0.7,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"75%",0.75,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"80%",0.8,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"85%",0.85,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"90%",0.9,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"95%",0.95,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"97.5%",0.975,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-09,1,"99%",0.99,3.57029285373337,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"1%",0.01,1.19434729772909,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"2.5%",0.025,1.21431770424374,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"5%",0.05,1.30530996685984,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"10%",0.1,1.39530170151908,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"15%",0.15,1.47420011070744,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"20%",0.2,1.55043160592732,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"25%",0.25,1.65289673825207,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"30%",0.3,1.70648514978458,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"35%",0.35,1.76588067312187,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"40%",0.4,1.81822642941033,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"45%",0.45,1.86940565855769,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"50%",0.5,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"55%",0.55,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"60%",0.6,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"65%",0.65,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"70%",0.7,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"75%",0.75,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"80%",0.8,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"85%",0.85,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"90%",0.9,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"95%",0.95,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"97.5%",0.975,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-16,2,"99%",0.99,3.15645179795055,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"1%",0.01,1.17407883314393,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"2.5%",0.025,1.21096932448091,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"5%",0.05,1.28211164633581,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"10%",0.1,1.35447268958686,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"15%",0.15,1.42742379546254,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"20%",0.2,1.50800222677344,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"25%",0.25,1.60681835398507,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"30%",0.3,1.66370658974962,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"35%",0.35,1.73736700504104,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"40%",0.4,1.78734748376017,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"45%",0.45,1.83961879915048,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"50%",0.5,2.36409894695613,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"55%",0.55,2.36409894695613,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"60%",0.6,2.36409894695613,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"65%",0.65,2.36409894695613,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"70%",0.7,2.36409894695613,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"75%",0.75,2.36409894695613,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"80%",0.8,2.38442602870919,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"85%",0.85,2.46980797145247,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"90%",0.9,2.6252883201738,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"95%",0.95,2.74447270728165,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"97.5%",0.975,2.99461682118134,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-23,3,"99%",0.99,2.99461682118134,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"1%",0.01,1.15396757913655,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"2.5%",0.025,1.20778223833022,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"5%",0.05,1.25904923114118,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"10%",0.1,1.31374587913876,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"15%",0.15,1.38074869757939,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"20%",0.2,1.46567087904166,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"25%",0.25,1.56083815805552,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"30%",0.3,1.62101697625294,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"35%",0.35,1.70894548784504,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"40%",0.4,1.7565578942789,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"45%",0.45,1.80990986424448,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"50%",0.5,1.95618739128799,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"55%",0.55,1.95618739128799,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"60%",0.6,2.02986604007374,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"65%",0.65,2.09597619730794,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"70%",0.7,2.18097749743591,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"75%",0.75,2.28086680989075,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"80%",0.8,2.41675857693848,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"85%",0.85,2.52405809084372,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"90%",0.9,2.7077756681609,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"95%",0.95,2.86126918843611,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"97.5%",0.975,3.11631420308442,"ili perc","quantile","hhs1"
"HHS Region 1",2016-01-02,2016-01-30,4,"99%",0.99,3.16164582212465,"ili perc","quantile","hhs1"
"HHS Region 10",2016-01-02,2016-01-09,1,"1%",0.01,0.299027273696522,"ili perc","quantile","hhs10"
"HHS Region 10",2016-01-02,2016-01-09,1,"2.5%",0.025,0.299027273696522,"ili perc","quantile","hhs10"
