"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-10-26,2019-11-02,1,"1%",0.01,0.698035627197015,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"2.5%",0.025,0.698035627197015,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"5%",0.05,0.756836583647702,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"10%",0.1,0.836836425941259,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"15%",0.15,0.88044196858126,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"20%",0.2,0.928374304042332,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"25%",0.25,0.973101919346091,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"30%",0.3,0.993096047076175,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"35%",0.35,0.993096047076175,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"40%",0.4,1.00460246729663,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"45%",0.45,1.05442748484219,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"50%",0.5,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"55%",0.55,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"60%",0.6,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"65%",0.65,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"70%",0.7,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"75%",0.75,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"80%",0.8,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"85%",0.85,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"90%",0.9,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"95%",0.95,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"97.5%",0.975,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-02,1,"99%",0.99,1.52762921659394,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"1%",0.01,0.682582093906863,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"2.5%",0.025,0.690666487011583,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"5%",0.05,0.733977134816503,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"10%",0.1,0.796262247208634,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"15%",0.15,0.833918032686563,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"20%",0.2,0.886189360291447,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"25%",0.25,0.927268361740956,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"30%",0.3,0.952076021037597,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"35%",0.35,0.963275400435472,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"40%",0.4,0.973946325831917,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"45%",0.45,1.02483492545067,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"50%",0.5,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"55%",0.55,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"60%",0.6,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"65%",0.65,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"70%",0.7,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"75%",0.75,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"80%",0.8,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"85%",0.85,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"90%",0.9,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"95%",0.95,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"97.5%",0.975,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-09,2,"99%",0.99,1.69385740960204,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"1%",0.01,0.662540103706209,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"2.5%",0.025,0.687550463570139,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"5%",0.05,0.710974596766283,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"10%",0.1,0.755580464671144,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"15%",0.15,0.787287529129585,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"20%",0.2,0.843901203225152,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"25%",0.25,0.881331425610612,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"30%",0.3,0.909425595589999,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"35%",0.35,0.934894483058944,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"40%",0.4,0.943196104874688,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"45%",0.45,0.995160322506715,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"50%",0.5,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"55%",0.55,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"60%",0.6,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"65%",0.65,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"70%",0.7,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"75%",0.75,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"80%",0.8,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"85%",0.85,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"90%",0.9,1.45532292737132,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"95%",0.95,1.50640317741365,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"97.5%",0.975,1.67334203413889,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-16,3,"99%",0.99,1.85759407498019,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"1%",0.01,0.642438576586041,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"2.5%",0.025,0.684373356930983,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"5%",0.05,0.687920590266723,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"10%",0.1,0.714859977603591,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"15%",0.15,0.740618693737651,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"20%",0.2,0.801575920865057,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"25%",0.25,0.835357304761362,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"30%",0.3,0.866741485367711,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"35%",0.35,0.906478667395729,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"40%",0.4,0.912412044012344,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"45%",0.45,0.965456208922818,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"50%",0.5,1.07119741188175,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"55%",0.55,1.07119741188175,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"60%",0.6,1.07724380891275,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"65%",0.65,1.11636814694175,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"70%",0.7,1.1357451936352,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"75%",0.75,1.15574511641164,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"80%",0.8,1.24316321101207,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"85%",0.85,1.33415978068017,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"90%",0.9,1.4323396900711,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"95%",0.95,1.62320636348844,"ili perc","quantile","hhs1"
"HHS Region 1",2019-10-26,2019-11-23,4,"97.5%",0.975,1.77789850422585,"ili perc","quantile","hhs1"
