"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2018-05-05,2018-05-12,1,"1%",0.01,0.396442219521364,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"2.5%",0.025,0.396442219521364,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"5%",0.05,0.541542193277533,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"10%",0.1,0.631480070485134,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"15%",0.15,0.686775300455661,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"20%",0.2,0.710151838496626,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"25%",0.25,0.741999929227365,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"30%",0.3,0.741999929227365,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"35%",0.35,0.741999929227365,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"40%",0.4,0.754537692078925,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"45%",0.45,0.789814862705083,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"50%",0.5,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"55%",0.55,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"60%",0.6,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"65%",0.65,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"70%",0.7,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"75%",0.75,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"80%",0.8,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"85%",0.85,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"90%",0.9,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"95%",0.95,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"97.5%",0.975,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-12,1,"99%",0.99,2.84707067012453,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"1%",0.01,0.385058224274198,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"2.5%",0.025,0.385058224274198,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"5%",0.05,0.51870607760431,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"10%",0.1,0.590923438403437,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"15%",0.15,0.640268742251024,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"20%",0.2,0.667983725451858,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"25%",0.25,0.703124502363437,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"30%",0.3,0.703124502363437,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"35%",0.35,0.703124502363437,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"40%",0.4,0.72389689189342,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"45%",0.45,0.760235681925756,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"50%",0.5,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"55%",0.55,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"60%",0.6,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"65%",0.65,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"70%",0.7,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"75%",0.75,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"80%",0.8,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"85%",0.85,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"90%",0.9,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"95%",0.95,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"97.5%",0.975,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-19,2,"99%",0.99,3.07930237834262,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"1%",0.01,0.366762972179822,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"2.5%",0.025,0.380331046521116,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"5%",0.05,0.495761392985394,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"10%",0.1,0.550285161934227,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"15%",0.15,0.593681325832066,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"20%",0.2,0.625737299303474,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"25%",0.25,0.659334706589257,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"30%",0.3,0.66576988223141,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"35%",0.35,0.667419528247892,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"40%",0.4,0.693184708892471,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"45%",0.45,0.730594250600582,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"50%",0.5,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"55%",0.55,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"60%",0.6,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"65%",0.65,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"70%",0.7,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"75%",0.75,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"80%",0.8,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"85%",0.85,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"90%",0.9,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"95%",0.95,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"97.5%",0.975,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-05-26,3,"99%",0.99,3.00442040457368,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"1%",0.01,0.346666237927911,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"2.5%",0.025,0.377158857229409,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"5%",0.05,0.472711529822424,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"10%",0.1,0.50956779067641,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"15%",0.15,0.547015576246998,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"20%",0.2,0.583415005620718,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"25%",0.25,0.613363579201214,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"30%",0.3,0.623088483716222,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"35%",0.35,0.639006521982474,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"40%",0.4,0.662403372225608,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"45%",0.45,0.700892512695686,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"50%",0.5,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"55%",0.55,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"60%",0.6,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"65%",0.65,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"70%",0.7,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"75%",0.75,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"80%",0.8,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"85%",0.85,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"90%",0.9,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"95%",0.95,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"97.5%",0.975,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 1",2018-05-05,2018-06-02,4,"99%",0.99,2.63201532486522,"ili perc","quantile","hhs1"
"HHS Region 10",2018-05-05,2018-05-12,1,"1%",0.01,-0.000772201820315899,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"2.5%",0.025,-0.000772201820315899,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"5%",0.05,0.170891655139152,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"10%",0.1,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"15%",0.15,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"20%",0.2,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"25%",0.25,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"30%",0.3,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"35%",0.35,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"40%",0.4,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"45%",0.45,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"50%",0.5,0.23888011253207,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"55%",0.55,0.362992841394574,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"60%",0.6,0.362992841394574,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"65%",0.65,0.380326774947406,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"70%",0.7,0.398207560451703,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"75%",0.75,0.457527106010555,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"80%",0.8,0.457527106010555,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"85%",0.85,0.474876753994772,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"90%",0.9,0.523664921090958,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"95%",0.95,0.6053670127071,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"97.5%",0.975,0.91086324423132,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-12,1,"99%",0.99,1.64800182466313,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"1%",0.01,-0.012285918964647,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"2.5%",0.025,-0.012285918964647,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"5%",0.05,0.147944835131592,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"10%",0.1,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"15%",0.15,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"20%",0.2,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"25%",0.25,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"30%",0.3,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"35%",0.35,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"40%",0.4,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"45%",0.45,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"50%",0.5,0.157957672357247,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"55%",0.55,0.349101521657999,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"60%",0.6,0.356992392416842,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"65%",0.65,0.382268306891936,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"70%",0.7,0.406556822306148,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"75%",0.75,0.46585682405372,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"80%",0.8,0.489707369046823,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"85%",0.85,0.529209160398374,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"90%",0.9,0.606222265426295,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"95%",0.95,0.722255667083938,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"97.5%",0.975,1.01532333721393,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-19,2,"99%",0.99,1.83200240200471,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"1%",0.01,-0.0237686738393587,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"2.5%",0.025,-0.0237686738393587,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"5%",0.05,0.125024438245515,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"10%",0.1,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"15%",0.15,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"20%",0.2,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"25%",0.25,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"30%",0.3,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"35%",0.35,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"40%",0.4,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"45%",0.45,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"50%",0.5,0.151779461082046,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"55%",0.55,0.331577433990338,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"60%",0.6,0.354648317455669,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"65%",0.65,0.384221735663918,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"70%",0.7,0.414916356457741,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"75%",0.75,0.473985054277281,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"80%",0.8,0.522123878364213,"ili perc","quantile","hhs10"
"HHS Region 10",2018-05-05,2018-05-26,3,"85%",0.85,0.583560376233225,"ili perc","quantile","hhs10"
