"location","origin_date","target_end_date","horizon","quantile","output_type_id","value","target","output_type","region"
"HHS Region 1",2019-02-02,2019-02-09,1,"1%",0.01,1.63111282988072,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"2.5%",0.025,1.67098797786042,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"5%",0.05,1.80125807411557,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"10%",0.1,2.04421780862128,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"15%",0.15,2.13495023874671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"20%",0.2,2.27495256175445,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"25%",0.25,2.44402383532983,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"30%",0.3,2.52864761204134,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"35%",0.35,2.59584888348999,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"40%",0.4,2.68936390291918,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"45%",0.45,2.80982544613144,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"50%",0.5,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"55%",0.55,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"60%",0.6,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"65%",0.65,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"70%",0.7,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"75%",0.75,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"80%",0.8,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"85%",0.85,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"90%",0.9,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"95%",0.95,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"97.5%",0.975,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-09,1,"99%",0.99,214.997821318358,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"1%",0.01,1.60542932350597,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"2.5%",0.025,1.66208391817742,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"5%",0.05,1.77337856070656,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"10%",0.1,1.99986851634108,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"15%",0.15,2.08468754076907,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"20%",0.2,2.2291465380074,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"25%",0.25,2.39456340159754,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"30%",0.3,2.48280533181205,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"35%",0.35,2.56416112305871,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"40%",0.4,2.65540712754853,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"45%",0.45,2.77735451522989,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"50%",0.5,200.963575273671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"55%",0.55,200.963575273671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"60%",0.6,200.963575273671,"ili perc","quantile","hhs1"
"HHS Region 1",2019-02-02,2019-02-16,2,"65%",0.65,200.963575273671,"ili perc","quantile","hhs1"
